GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_DISTANCE_TRUE,LONGEST_SHOT_FLAG,
Shot Chart Detail,21500313,18,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,53,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,41,1,0,20151208,CLE,POR,41.01219331,0,
Shot Chart Detail,21500313,30,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,32,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,19,90,1,0,20151208,CLE,POR,91.98369421,0,
Shot Chart Detail,21500313,40,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,53,28,1,0,20151208,CLE,POR,59.94163828,0,
Shot Chart Detail,21500313,65,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,2,1,1,20151208,CLE,POR,6.32455532,0,
Shot Chart Detail,21500313,128,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,45,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-1,1,1,20151208,CLE,POR,1.414213562,0,
Shot Chart Detail,21500313,168,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,35,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,2,1,1,20151208,CLE,POR,9.219544457,0,
Shot Chart Detail,21500313,188,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,8,1,1,20151208,CLE,POR,18.78829423,0,
Shot Chart Detail,21500313,201,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,28,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,1,20151208,CLE,POR,12.52996409,0,
Shot Chart Detail,21500313,245,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,55,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-248,28,1,0,20151208,CLE,POR,249.5756398,0,
Shot Chart Detail,21500313,247,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,49,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151208,CLE,POR,1,0,
Shot Chart Detail,21500313,268,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,11,1,0,20151208,CLE,POR,17.80449381,0,
Shot Chart Detail,21500313,270,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,35,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-1,1,1,20151208,CLE,POR,11.04536102,0,
Shot Chart Detail,21500313,370,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,33,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-115,193,1,1,20151208,CLE,POR,224.6641939,0,
Shot Chart Detail,21500313,373,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,194,154,1,0,20151208,CLE,POR,247.6933588,0,
Shot Chart Detail,21500313,398,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,14,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151208,CLE,POR,1,0,
Shot Chart Detail,21500313,424,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,39,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,120,18,1,0,20151208,CLE,POR,121.3424905,0,
Shot Chart Detail,21500313,436,2544,LeBron James,1610612739,Cleveland Cavaliers,4,5,13,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-55,46,1,1,20151208,CLE,POR,71.70076708,0,
Shot Chart Detail,21500313,443,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,0,1,1,20151208,CLE,POR,12,0,
Shot Chart Detail,21500313,445,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,6,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-158,51,1,0,20151208,CLE,POR,166.0271062,0,
Shot Chart Detail,21500313,461,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-245,100,1,1,20151208,CLE,POR,264.6223724,0,
Shot Chart Detail,21500313,487,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,3,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,9,41,1,1,20151208,CLE,POR,41.97618372,0,
Shot Chart Detail,21500313,496,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-35,-1,1,0,20151208,CLE,POR,35.0142828,0,
Shot Chart Detail,21500334,27,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,58,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151211,ORL,CLE,1,0,
Shot Chart Detail,21500334,51,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,-21,1,0,20151211,ORL,CLE,45.17742799,0,
Shot Chart Detail,21500334,63,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,50,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,2,1,1,20151211,ORL,CLE,6.32455532,0,
Shot Chart Detail,21500334,194,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,2,1,1,20151211,ORL,CLE,7.280109889,0,
Shot Chart Detail,21500334,206,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,3,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-1,1,1,20151211,ORL,CLE,1.414213562,0,
Shot Chart Detail,21500334,208,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,45,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,2,1,1,20151211,ORL,CLE,11.18033989,0,
Shot Chart Detail,21500334,226,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,26,1,1,20151211,ORL,CLE,26,0,
Shot Chart Detail,21500334,235,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,18,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20151211,ORL,CLE,11.40175425,0,
Shot Chart Detail,21500334,238,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,48,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,1,20151211,ORL,CLE,7.280109889,0,
Shot Chart Detail,21500334,272,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-153,85,1,0,20151211,ORL,CLE,175.0257124,0,
Shot Chart Detail,21500334,328,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-166,203,1,0,20151211,ORL,CLE,262.2308144,0,
Shot Chart Detail,21500334,330,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,10,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-37,95,1,0,20151211,ORL,CLE,101.9509686,0,
Shot Chart Detail,21500334,338,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,40,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-174,23,1,1,20151211,ORL,CLE,175.5135322,0,
Shot Chart Detail,21500334,358,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,29,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,18,1,0,20151211,ORL,CLE,18.11077028,0,
Shot Chart Detail,21500334,368,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,16,1,1,20151211,ORL,CLE,16.03121954,0,
Shot Chart Detail,21500367,4,2544,LeBron James,1610612739,Cleveland Cavaliers,1,11,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,13,1,0,20151215,BOS,CLE,23.85372088,0,
Shot Chart Detail,21500367,18,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,28,1,1,20151215,BOS,CLE,28.01785145,0,
Shot Chart Detail,21500367,44,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,2,1,0,20151215,BOS,CLE,22.09072203,0,
Shot Chart Detail,21500367,73,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,21,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,1,20151215,BOS,CLE,16.40121947,0,
Shot Chart Detail,21500367,75,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,2,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-1,1,1,20151215,BOS,CLE,25.01999201,0,
Shot Chart Detail,21500367,145,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-210,129,1,0,20151215,BOS,CLE,246.4568928,0,
Shot Chart Detail,21500367,170,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,3,1,1,20151215,BOS,CLE,24.18677324,0,
Shot Chart Detail,21500367,179,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,28,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,8,1,1,20151215,BOS,CLE,25.29822128,0,
Shot Chart Detail,21500367,212,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,41,1,0,20151215,BOS,CLE,41.43669871,0,
Shot Chart Detail,21500367,240,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,0,20151215,BOS,CLE,18.35755975,0,
Shot Chart Detail,21500367,256,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,38,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,87,31,1,0,20151215,BOS,CLE,92.35799911,0,
Shot Chart Detail,21500367,266,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-1,1,0,20151215,BOS,CLE,228.002193,0,
Shot Chart Detail,21500367,296,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-19,47,1,1,20151215,BOS,CLE,50.69516742,0,
Shot Chart Detail,21500367,302,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,25,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,2,1,1,20151215,BOS,CLE,22.09072203,0,
Shot Chart Detail,21500367,309,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,29,Made Shot,Running Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151215,BOS,CLE,1,0,
Shot Chart Detail,21500367,331,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-201,80,1,0,20151215,BOS,CLE,216.3353878,0,
Shot Chart Detail,21500367,382,2544,LeBron James,1610612739,Cleveland Cavaliers,4,9,21,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,7,1,1,20151215,BOS,CLE,27.89265136,0,
Shot Chart Detail,21500367,407,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-150,198,1,0,20151215,BOS,CLE,248.4028985,0,
Shot Chart Detail,21500367,416,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,35,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,128,3,1,0,20151215,BOS,CLE,128.0351514,0,
Shot Chart Detail,21500367,430,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,46,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-68,70,1,1,20151215,BOS,CLE,97.59098319,0,
Shot Chart Detail,21500384,11,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,110,228,1,1,20151217,CLE,OKC,253.148178,0,
Shot Chart Detail,21500384,30,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-219,100,1,1,20151217,CLE,OKC,240.7509086,0,
Shot Chart Detail,21500384,33,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,10,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,222,120,1,0,20151217,CLE,OKC,252.3568901,0,
Shot Chart Detail,21500384,92,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,4,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-109,-1,1,0,20151217,CLE,OKC,109.0045871,0,
Shot Chart Detail,21500384,108,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,7,1,0,20151217,CLE,OKC,25.96150997,0,
Shot Chart Detail,21500384,119,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-1,1,1,20151217,CLE,OKC,7.071067812,0,
Shot Chart Detail,21500384,125,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,127,264,1,0,20151217,CLE,OKC,292.9590415,0,
Shot Chart Detail,21500384,147,2544,LeBron James,1610612739,Cleveland Cavaliers,2,9,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-156,75,1,0,20151217,CLE,OKC,173.0924608,0,
Shot Chart Detail,21500384,168,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,44,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,11,1,0,20151217,CLE,OKC,31.01612484,0,
Shot Chart Detail,21500384,171,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,24,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-1,1,1,20151217,CLE,OKC,11.04536102,0,
Shot Chart Detail,21500384,192,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,52,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151217,CLE,OKC,1,0,
Shot Chart Detail,21500384,253,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,31,1,0,20151217,CLE,OKC,31.57530681,0,
Shot Chart Detail,21500384,266,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,1,20151217,CLE,OKC,9.486832981,0,
Shot Chart Detail,21500384,310,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,7,1,1,20151217,CLE,OKC,9.899494937,0,
Shot Chart Detail,21500384,318,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,23,1,0,20151217,CLE,OKC,28.01785145,0,
Shot Chart Detail,21500384,325,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-56,77,1,0,20151217,CLE,OKC,95.21029356,0,
Shot Chart Detail,21500384,333,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,24,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,37,52,1,0,20151217,CLE,OKC,63.82005954,0,
Shot Chart Detail,21500384,347,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,19,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,1,20151217,CLE,OKC,5,0,
Shot Chart Detail,21500384,401,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,7,1,0,20151217,CLE,OKC,9.219544457,0,
Shot Chart Detail,21500384,418,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,54,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151217,CLE,OKC,1,0,
Shot Chart Detail,21500384,457,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,26,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,-10,1,1,20151217,CLE,OKC,13.45362405,0,
Shot Chart Detail,21500384,464,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-150,154,1,1,20151217,CLE,OKC,214.9790687,0,
Shot Chart Detail,21500384,495,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-11,223,1,0,20151217,CLE,OKC,223.2711356,0,
Shot Chart Detail,21500384,499,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-245,124,1,0,20151217,CLE,OKC,274.5924252,0,
Shot Chart Detail,21500384,517,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-142,-33,1,0,20151217,CLE,OKC,145.7840869,0,
Shot Chart Detail,21500384,527,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,10,1,1,20151217,CLE,OKC,25.07987241,0,
Shot Chart Detail,21500384,541,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,27,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-71,38,1,0,20151217,CLE,OKC,80.5294977,0,
Shot Chart Detail,21500405,7,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,3,1,1,20151220,CLE,PHI,17.2626765,0,
Shot Chart Detail,21500405,70,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,0,1,1,20151220,CLE,PHI,28,0,
Shot Chart Detail,21500405,72,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,11,1,0,20151220,CLE,PHI,11.04536102,0,
Shot Chart Detail,21500405,82,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,22,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,0,1,1,20151220,CLE,PHI,7,0,
Shot Chart Detail,21500405,180,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-174,169,1,0,20151220,CLE,PHI,242.5633938,0,
Shot Chart Detail,21500405,204,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,35,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-140,115,1,1,20151220,CLE,PHI,181.1767093,0,
Shot Chart Detail,21500405,212,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-163,160,1,0,20151220,CLE,PHI,228.4053414,0,
Shot Chart Detail,21500405,220,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,46,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-14,61,1,1,20151220,CLE,PHI,62.58594091,0,
Shot Chart Detail,21500405,224,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,8,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,53,56,1,0,20151220,CLE,PHI,77.1038261,0,
Shot Chart Detail,21500405,240,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,1,20151220,CLE,PHI,9.486832981,0,
Shot Chart Detail,21500405,242,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,2,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151220,CLE,PHI,1,0,
Shot Chart Detail,21500405,293,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,22,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151220,CLE,PHI,1,0,
Shot Chart Detail,21500405,300,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-169,193,1,0,20151220,CLE,PHI,256.5345981,0,
Shot Chart Detail,21500405,308,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,46,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,66,51,1,0,20151220,CLE,PHI,83.40863265,0,
Shot Chart Detail,21500405,365,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,2,1,1,20151220,CLE,PHI,16.1245155,0,
Shot Chart Detail,21500405,369,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,43,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151220,CLE,PHI,1,0,
Shot Chart Detail,21500405,372,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,169,1,0,20151220,CLE,PHI,251.3105648,0,
Shot Chart Detail,21500424,50,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20151223,CLE,NYK,3,0,
Shot Chart Detail,21500424,57,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,1,20151223,CLE,NYK,7.071067812,0,
Shot Chart Detail,21500424,60,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,35,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-155,85,1,0,20151223,CLE,NYK,176.7766953,0,
